route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
1,SAT,95_1_0_SAT_1207,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1209,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1211,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1213,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1215,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1217,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1219,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1221,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1223,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1225,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1227,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1229,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1231,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1233,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1235,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1237,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1239,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1241,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1243,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1245,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1247,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1249,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1251,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1253,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1255,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1257,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1259,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1261,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1263,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1265,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1267,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1269,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1271,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1273,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1275,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1277,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1279,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1281,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1283,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1285,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1287,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1289,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1291,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1293,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1295,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1297,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1299,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1301,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1303,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1305,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1307,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1309,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1311,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1313,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1315,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1317,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1319,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1321,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1323,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1325,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1327,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1329,Dadaepo Beach,0,1_0_shp,1
1,SAT,95_1_0_SAT_1331,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_7901,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_7903,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_7905,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_7907,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_7909,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_7911,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1001,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1003,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1005,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_7913,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1007,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_7915,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1009,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_7917,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1011,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_7919,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1013,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_7921,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1015,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_7923,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1017,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1019,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1021,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1023,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1025,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1027,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1029,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1031,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1033,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1035,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1037,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1039,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1041,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1043,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1045,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1047,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1049,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1051,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1053,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1055,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1057,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1059,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1061,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1063,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1065,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1067,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1069,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1071,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1073,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1075,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1077,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1079,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1081,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1083,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1085,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1087,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1089,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1091,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1093,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1095,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1097,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1099,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1101,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1103,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1105,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1107,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1109,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1111,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1113,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1115,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1117,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1119,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1121,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1123,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1125,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1127,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1129,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1131,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1133,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1135,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1137,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1139,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1141,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1143,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1145,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1147,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1149,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1151,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1153,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1155,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1157,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1159,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1161,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1163,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1165,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1167,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1169,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1171,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1173,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1175,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1177,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1179,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1181,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1183,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1185,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1187,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1189,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1191,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1193,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1195,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1197,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1199,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1201,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1203,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1205,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1207,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1209,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1211,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1213,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1215,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1217,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1219,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1221,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1223,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1225,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1227,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1229,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1231,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1233,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1235,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1237,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1239,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1241,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1243,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1245,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1247,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1249,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1251,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1253,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1255,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1257,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1259,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1261,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1263,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1265,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1267,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1269,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1271,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1273,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1275,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1277,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1279,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1281,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1283,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1285,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1287,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1289,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1291,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1293,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1295,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1297,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1299,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1301,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1303,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1305,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1307,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1309,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1311,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1313,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1315,Dadaepo Beach,0,1_0_shp,1
1,SUN,95_1_0_SUN_1317,Dadaepo Beach,0,1_0_shp,1
1,WD,134_1_1_WD_8902,Nopo,1,1_1_shp,1
1,WD,134_1_1_WD_8904,Nopo,1,1_1_shp,1
1,WD,134_1_1_WD_8906,Nopo,1,1_1_shp,1
1,WD,134_1_1_WD_8908,Nopo,1,1_1_shp,1
1,WD,134_1_1_WD_8910,Nopo,1,1_1_shp,1
1,WD,134_1_1_WD_8912,Nopo,1,1_1_shp,1
1,WD,134_1_1_WD_8914,Nopo,1,1_1_shp,1
1,WD,134_1_1_WD_8916,Nopo,1,1_1_shp,1
1,SAT,134_1_1_SAT_8902,Nopo,1,1_1_shp,1
1,SAT,134_1_1_SAT_8904,Nopo,1,1_1_shp,1
1,SUN,134_1_1_SUN_8902,Nopo,1,1_1_shp,1
1,WD,101_1_0_WD_7931,Sinpyeong,0,1_0_shp,1
1,SAT,101_1_0_SAT_7931,Sinpyeong,0,1_0_shp,1
1,SUN,101_1_0_SUN_7931,Sinpyeong,0,1_0_shp,1
2,WD,243_2_1_WD_2006,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2008,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2010,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2012,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2014,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2016,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2018,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2020,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2022,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2024,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2026,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2028,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2030,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2032,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2034,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2036,Yangsan,1,2_1_shp,1
2,WD,239_2_1_WD_2038,Hopo,1,2_1_shp,1
2,WD,243_2_1_WD_2040,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2042,Yangsan,1,2_1_shp,1
2,WD,239_2_1_WD_2044,Hopo,1,2_1_shp,1
2,WD,243_2_1_WD_2046,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2048,Yangsan,1,2_1_shp,1
2,WD,239_2_1_WD_2050,Hopo,1,2_1_shp,1
2,WD,243_2_1_WD_2052,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2054,Yangsan,1,2_1_shp,1
2,WD,239_2_1_WD_2056,Hopo,1,2_1_shp,1
2,WD,243_2_1_WD_2058,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2060,Yangsan,1,2_1_shp,1
2,WD,239_2_1_WD_2062,Hopo,1,2_1_shp,1
2,WD,243_2_1_WD_2064,Yangsan,1,2_1_shp,1
2,WD,239_2_1_WD_2066,Hopo,1,2_1_shp,1
2,WD,243_2_1_WD_2068,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2070,Yangsan,1,2_1_shp,1
2,WD,239_2_1_WD_2072,Hopo,1,2_1_shp,1
2,WD,243_2_1_WD_2074,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2076,Yangsan,1,2_1_shp,1
2,WD,239_2_1_WD_2078,Hopo,1,2_1_shp,1
2,WD,243_2_1_WD_2080,Yangsan,1,2_1_shp,1
2,WD,239_2_1_WD_2082,Hopo,1,2_1_shp,1
2,WD,243_2_1_WD_2084,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2086,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2088,Yangsan,1,2_1_shp,1
2,WD,239_2_1_WD_2090,Hopo,1,2_1_shp,1
2,WD,243_2_1_WD_2092,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2094,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2096,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2098,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2100,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2102,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2104,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2106,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2108,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2110,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2112,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2114,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2116,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2118,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2120,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2122,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2124,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2126,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2128,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2130,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2132,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2134,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2136,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2138,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2140,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2142,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2144,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2146,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2148,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2150,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2152,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2154,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2156,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2158,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2160,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2162,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2164,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2166,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2168,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2170,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2172,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2174,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2176,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2178,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2180,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2182,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2184,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2186,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2188,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2190,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2192,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2194,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2196,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2198,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2200,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2202,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2204,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2206,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2208,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2210,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2212,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2214,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2216,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2218,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2220,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2222,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2224,Yangsan,1,2_1_shp,1
2,WD,239_2_1_WD_2226,Hopo,1,2_1_shp,1
2,WD,243_2_1_WD_2228,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2230,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2232,Yangsan,1,2_1_shp,1
2,WD,243_2_1_WD_2234,Yangsan,1,2_1_shp,1
2,WD,239_2_1_WD_2236,Hopo,1,2_1_shp,1
2,WD,243_2_1_WD_2238,Yangsan,1,2_1_shp,1
2,WD,239_2_1_WD_2240,Hopo,1,2_1_shp,1
2,WD,243_2_1_WD_2242,Yangsan,1,2_1_shp,1
2,WD,239_2_1_WD_2244,Hopo,1,2_1_shp,1
2,WD,243_2_1_WD_2246,Yangsan,1,2_1_shp,1
